_id,District,Station,Rainfall,Date,,Lable,Dam
3564,Chennai,Chennai AP,5.4,2004-09-30T00:00:00,,,
3567,Chennai,Chennai AP,2.2,2004-01-10T00:00:00,,,
3573,Chennai,Chennai AP,19.25,2004-02-10T00:00:00,,,
3584,Chennai,Chennai AP,0.6,2004-10-10T00:00:00,,,
3585,Chennai,Chennai AP,0.6,2004-11-10T00:00:00,,,
3586,Chennai,Chennai AP,27.4,2004-10-13T00:00:00,,,
3588,Chennai,Chennai AP,31.8,2004-10-14T00:00:00,,,
3597,Chennai,Chennai AP,11,2004-10-15T00:00:00,,,
3608,Chennai,Chennai AP,0.4,2004-10-17T00:00:00,,,
3611,Chennai,Chennai AP,21.4,2004-10-18T00:00:00,,,
3620,Chennai,Chennai AP,28,2004-10-19T00:00:00,,,
3631,Chennai,Chennai AP,16.2,2004-10-20T00:00:00,,,
3643,Chennai,Chennai AP,3.8,2004-10-21T00:00:00,,,
3651,Chennai,Chennai AP,7.6,2004-10-22T00:00:00,,,
3656,Chennai,Chennai AP,11,2004-10-23T00:00:00,,,
3675,Chennai,Chennai AP,6,2004-10-24T00:00:00,,,
3676,Chennai,Chennai AP,29,2004-10-25T00:00:00,,,
3696,Chennai,Chennai AP,0.8,2004-10-26T00:00:00,,,
3705,Chennai,Chennai AP,7.4,2004-10-27T00:00:00,,,
3709,Chennai,Chennai AP,41.6,2004-10-28T00:00:00,,,
3726,Chennai,Chennai AP,50.8,2004-10-29T00:00:00,,,
3738,Chennai,Chennai AP,46.4,2004-10-30T00:00:00,,,
3742,Chennai,Chennai AP,20.4,2004-10-31T00:00:00,,,
3753,Chennai,Chennai AP,6.2,2004-01-11T00:00:00,,,
3772,Chennai,Chennai AP,0.2,2004-02-11T00:00:00,,,
3776,Chennai,Chennai AP,1,2004-03-11T00:00:00,,,
3782,Chennai,Chennai AP,0.4,2004-04-11T00:00:00,,,
3783,Chennai,Chennai AP,1.6,2004-05-11T00:00:00,,,
3797,Chennai,Chennai AP,75.8,2004-06-11T00:00:00,,,
3809,Chennai,Chennai AP,52,2004-07-11T00:00:00,,,
3818,Chennai,Chennai AP,11.8,2004-08-11T00:00:00,,,
3835,Chennai,Chennai AP,9.6,2004-10-11T00:00:00,,,
3848,Chennai,Chennai AP,0.7,2004-11-11T00:00:00,,,
3854,Chennai,Chennai AP,9.9,2004-12-11T00:00:00,,,
3868,Chennai,Chennai AP,58.9,2004-11-13T00:00:00,,,
3875,Chennai,Chennai AP,6.8,2004-11-26T00:00:00,,,
3892,Chennai,Chennai AP,2.9,2004-11-27T00:00:00,,,
3893,Chennai,Chennai AP,0.8,2004-08-12T00:00:00,,,
3900,Chennai,Chennai AP,7.2,2004-09-12T00:00:00,,,
3911,Chennai,Chennai AP,2.2,2004-12-13T00:00:00,,,
3918,Chennai,Chennai AP,4.4,2004-12-14T00:00:00,,,
3925,Chennai,Chennai AP,0.2,2004-12-29T00:00:00,,,
3929,Chennai,Chennai AP,0.3,2005-01-22T00:00:00,,,
3931,Chennai,Chennai AP,5.5,2005-02-02T00:00:00,,,
3935,Chennai,Chennai AP,1.2,2005-04-02T00:00:00,,,
3936,Chennai,Chennai AP,1.6,2005-09-03T00:00:00,,,
3937,Chennai,Chennai AP,5.6,2005-03-04T00:00:00,,,
3943,Chennai,Chennai AP,0.4,2005-04-04T00:00:00,,,
3950,Chennai,Chennai AP,30.6,2005-05-04T00:00:00,,,
3957,Chennai,Chennai AP,121.6,2005-06-04T00:00:00,,,
3966,Chennai,Chennai AP,2.1,2005-07-04T00:00:00,,,
3972,Chennai,Chennai AP,1.5,2005-08-04T00:00:00,,,
3976,Chennai,Chennai AP,0.1,2005-12-04T00:00:00,,,
3977,Chennai,Chennai AP,0.6,2005-04-29T00:00:00,,,
3984,Chennai,Chennai AP,34,2005-02-05T00:00:00,,,
3991,Chennai,Chennai AP,17.8,2005-04-05T00:00:00,,,
3995,Chennai,Chennai AP,0.6,2005-05-05T00:00:00,,,
4002,Chennai,Chennai AP,3.6,2005-09-06T00:00:00,,,
4007,Chennai,Chennai AP,3,2005-06-21T00:00:00,,,
4013,Chennai,Chennai AP,2.1,2005-06-23T00:00:00,,,
4014,Chennai,Chennai AP,4.8,2005-06-25T00:00:00,,,
4018,Chennai,Chennai AP,0.1,2005-03-07T00:00:00,,,
4022,Chennai,Chennai AP,2.4,2005-06-07T00:00:00,,,
4025,Chennai,Chennai AP,0.1,2005-07-07T00:00:00,,,
4030,Chennai,Chennai AP,1.4,2005-09-07T00:00:00,,,
4034,Chennai,Chennai AP,0.1,2005-11-07T00:00:00,,,
4036,Chennai,Chennai AP,0.1,2005-12-07T00:00:00,,,
4046,Chennai,Chennai AP,37.8,2005-07-21T00:00:00,,,
4052,Chennai,Chennai AP,12.8,2005-07-23T00:00:00,,,
4064,Chennai,Chennai AP,29.9,2005-07-24T00:00:00,,,
4071,Chennai,Chennai AP,3.3,2005-07-26T00:00:00,,,
4079,Chennai,Chennai AP,0.8,2005-07-27T00:00:00,,,
4080,Chennai,Chennai AP,1.9,2005-07-29T00:00:00,,,
4092,Chennai,Chennai AP,1,2005-06-08T00:00:00,,,
4097,Chennai,Chennai AP,0.1,2005-10-08T00:00:00,,,
4098,Chennai,Chennai AP,5,2005-11-08T00:00:00,,,
4104,Chennai,Chennai AP,35,2005-08-15T00:00:00,,,
4116,Chennai,Chennai AP,11.3,2005-08-16T00:00:00,,,
4127,Chennai,Chennai AP,0.2,2005-08-17T00:00:00,,,
4128,Chennai,Chennai AP,7,2005-08-20T00:00:00,,,
4136,Chennai,Chennai AP,3.4,2005-08-26T00:00:00,,,
4141,Chennai,Chennai AP,2.8,2005-08-31T00:00:00,,,
4148,Chennai,Chennai AP,12,2005-07-09T00:00:00,,,
4159,Chennai,Chennai AP,2.6,2005-08-09T00:00:00,,,
4164,Chennai,Chennai AP,50.9,2005-09-09T00:00:00,,,
4174,Chennai,Chennai AP,28,2005-10-09T00:00:00,,,
4190,Chennai,Chennai AP,12.4,2005-11-09T00:00:00,,,
4193,Chennai,Chennai AP,0.1,2005-09-23T00:00:00,,,
4198,Chennai,Chennai AP,28.8,2005-09-25T00:00:00,,,
4208,Chennai,Chennai AP,6,2005-09-30T00:00:00,,,
4217,Chennai,Chennai AP,26.9,2005-02-10T00:00:00,,,
4219,Chennai,Chennai AP,15.2,2005-03-10T00:00:00,,,
4222,Chennai,Chennai AP,12.7,2005-07-10T00:00:00,,,
4230,Chennai,Chennai AP,16,2005-10-10T00:00:00,,,
4238,Chennai,Chennai AP,2.8,2005-11-10T00:00:00,,,
4247,Chennai,Chennai AP,66,2005-12-10T00:00:00,,,
4255,Chennai,Chennai AP,93.8,2005-10-13T00:00:00,,,
4264,Chennai,Chennai AP,19.2,2005-10-14T00:00:00,,,
