_id,District,Station,Rainfall,Date,,Lable,Dam
14076,Chennai,Zone 05 GCC,171,2021-08-11T00:00:00,,,
14958,Chennai,Zone 05 GCC,96.6,2022-01-11T00:00:00,,,
15071,Chennai,Zone 05 GCC,3.9,2022-03-11T00:00:00,,,
15095,Chennai,Zone 05 GCC,73.8,2022-04-11T00:00:00,,,
15165,Chennai,Zone 05 GCC,2.4,2022-05-11T00:00:00,,,
15224,Chennai,Zone 05 GCC,1.2,2022-06-11T00:00:00,,,
15251,Chennai,Zone 05 GCC,46.2,2022-08-11T00:00:00,,,
15341,Chennai,Zone 05 GCC,3.9,2022-09-11T00:00:00,,,
15378,Chennai,Zone 05 GCC,0.3,2022-10-11T00:00:00,,,
15420,Chennai,Zone 05 GCC,46.2,2022-11-11T00:00:00,,,
15483,Chennai,Zone 05 GCC,21,2022-12-11T00:00:00,,,
15520,Chennai,Zone 05 GCC,33.9,2022-11-13T00:00:00,,,
15565,Chennai,Zone 05 GCC,21.6,2022-11-14T00:00:00,,,
15629,Chennai,Zone 05 GCC,16.8,2022-11-15T00:00:00,,,
15708,Chennai,Zone 05 GCC,1.5,2022-11-22T00:00:00,,,
15739,Chennai,Zone 05 GCC,10.2,2022-11-23T00:00:00,,,
15896,Chennai,Zone 05 GCC,0.6,2022-01-12T00:00:00,,,
16000,Chennai,Zone 05 GCC,0.6,2022-09-12T00:00:00,,,
16052,Chennai,Zone 05 GCC,81.9,2022-10-12T00:00:00,,,
16079,Chennai,Zone 05 GCC,10.5,2022-11-12T00:00:00,,,
16122,Chennai,Zone 05 GCC,21,2022-12-12T00:00:00,,,
16211,Chennai,Zone 05 GCC,12.9,2022-12-13T00:00:00,,,
16232,Chennai,Zone 05 GCC,29.7,2022-12-25T00:00:00,,,
16300,Chennai,Zone 05 GCC,9.6,2022-12-26T00:00:00,,,
16335,Chennai,Zone 05 GCC,1.2,2022-12-27T00:00:00,,,
16358,Chennai,Zone 05 GCC,0.3,2023-05-01T00:00:00,,,
16395,Chennai,Zone 05 GCC,0.3,2023-08-01T00:00:00,,,
16444,Chennai,Zone 05 GCC,0.3,2023-01-31T00:00:00,,,
16453,Chennai,Zone 05 GCC,1.5,2023-02-02T00:00:00,,,
16471,Chennai,Zone 05 GCC,0.3,2023-03-02T00:00:00,,,
16486,Chennai,Zone 05 GCC,0.3,2023-03-17T00:00:00,,,
16513,Chennai,Zone 05 GCC,7.2,2023-03-18T00:00:00,,,
16554,Chennai,Zone 05 GCC,1.2,2023-03-19T00:00:00,,,
16808,Chennai,Zone 05 GCC,16.8,2023-03-05T00:00:00,,,
16913,Chennai,Zone 05 GCC,13.2,2023-07-06T00:00:00,,,
16975,Chennai,Zone 05 GCC,18,2023-12-06T00:00:00,,,
17030,Chennai,Zone 05 GCC,0.6,2023-06-13T00:00:00,,,
17097,Chennai,Zone 05 GCC,71.1,2023-06-19T00:00:00,,,
17175,Chennai,Zone 05 GCC,28.8,2023-06-20T00:00:00,,,
17187,Chennai,Zone 05 GCC,15.9,2023-06-21T00:00:00,,,
17240,Chennai,Zone 05 GCC,10.5,2023-06-22T00:00:00,,,
17269,Chennai,Zone 05 GCC,40.2,2023-06-23T00:00:00,,,
17327,Chennai,Zone 05 GCC,10.2,2023-06-24T00:00:00,,,
17457,Chennai,Zone 05 GCC,1.2,2023-03-07T00:00:00,,,
17485,Chennai,Zone 05 GCC,0.6,2023-04-07T00:00:00,,,
17520,Chennai,Zone 05 GCC,14.4,2023-10-07T00:00:00,,,
17575,Chennai,Zone 05 GCC,9.3,2023-07-13T00:00:00,,,
17610,Chennai,Zone 05 GCC,9,2023-07-14T00:00:00,,,
17661,Chennai,Zone 05 GCC,9,2023-07-15T00:00:00,,,
17705,Chennai,Zone 05 GCC,0.3,2023-07-20T00:00:00,,,
17723,Chennai,Zone 05 GCC,10.2,2023-07-23T00:00:00,,,
17782,Chennai,Zone 05 GCC,0.9,2023-07-24T00:00:00,,,
17840,Chennai,Zone 05 GCC,9.9,2023-07-25T00:00:00,,,
17876,Chennai,Zone 05 GCC,3.9,2023-07-26T00:00:00,,,
17921,Chennai,Zone 05 GCC,0.6,2023-07-27T00:00:00,,,
18015,Chennai,Zone 05 GCC,2.1,2023-11-08T00:00:00,,,
18044,Chennai,Zone 05 GCC,1.2,2023-08-13T00:00:00,,,
18081,Chennai,Zone 05 GCC,60.3,2023-08-14T00:00:00,,,
18124,Chennai,Zone 05 GCC,9.9,2023-08-15T00:00:00,,,
18149,Chennai,Zone 05 GCC,20.4,2023-08-16T00:00:00,,,
18187,Chennai,Zone 05 GCC,1.5,2023-08-17T00:00:00,,,
18213,Chennai,Zone 05 GCC,24,2023-08-18T00:00:00,,,
18268,Chennai,Zone 05 GCC,6,2023-08-20T00:00:00,,,
18299,Chennai,Zone 05 GCC,0.6,2023-08-22T00:00:00,,,
18337,Chennai,Zone 05 GCC,3,2023-08-23T00:00:00,,,
18372,Chennai,Zone 05 GCC,39,2023-08-24T00:00:00,,,
18416,Chennai,Zone 05 GCC,23.4,2023-08-27T00:00:00,,,
18453,Chennai,Zone 05 GCC,23.4,2023-08-28T00:00:00,,,
18483,Chennai,Zone 05 GCC,33.9,2023-08-29T00:00:00,,,
18540,Chennai,Zone 05 GCC,1.8,2023-08-31T00:00:00,,,
18596,Chennai,Zone 05 GCC,7.5,2023-04-09T00:00:00,,,
18674,Chennai,Zone 05 GCC,45,2023-08-09T00:00:00,,,
18705,Chennai,Zone 05 GCC,0.3,2023-09-09T00:00:00,,,
18727,Chennai,Zone 05 GCC,0.6,2023-10-09T00:00:00,,,
18760,Chennai,Zone 05 GCC,5.8,2023-09-14T00:00:00,,,
18841,Chennai,Zone 05 GCC,0.2,2023-09-16T00:00:00,,,
18870,Chennai,Zone 05 GCC,31.6,2023-09-17T00:00:00,,,
18914,Chennai,Zone 05 GCC,0.2,2023-09-18T00:00:00,,,
18936,Chennai,Zone 05 GCC,17.6,2023-09-19T00:00:00,,,
18967,Chennai,Zone 05 GCC,1.6,2023-09-20T00:00:00,,,
19012,Chennai,Zone 05 GCC,0.6,2023-09-22T00:00:00,,,
19047,Chennai,Zone 05 GCC,4.2,2023-09-24T00:00:00,,,
19073,Chennai,Zone 05 GCC,18.2,2023-09-25T00:00:00,,,
19113,Chennai,Zone 05 GCC,3.2,2023-09-26T00:00:00,,,
19152,Chennai,Zone 05 GCC,2.2,2023-09-27T00:00:00,,,
19196,Chennai,Zone 05 GCC,12.6,2023-09-28T00:00:00,,,
19273,Chennai,Zone 05 GCC,8,2023-09-30T00:00:00,,,
19304,Chennai,Zone 05 GCC,3.6,2023-01-10T00:00:00,,,
19338,Chennai,Zone 05 GCC,0.2,2023-04-10T00:00:00,,,
19366,Chennai,Zone 05 GCC,3.6,2023-05-10T00:00:00,,,
19450,Chennai,Zone 05 GCC,0.2,2023-08-10T00:00:00,,,
19494,Chennai,Zone 05 GCC,1.8,2023-10-14T00:00:00,,,
19512,Chennai,Zone 05 GCC,25.8,2023-10-15T00:00:00,,,
19554,Chennai,Zone 05 GCC,4.8,2023-10-16T00:00:00,,,
19611,Chennai,Zone 05 GCC,9,2023-10-21T00:00:00,,,
19660,Chennai,Zone 05 GCC,1,2023-10-22T00:00:00,,,
19680,Chennai,Zone 05 GCC,6.8,2023-10-28T00:00:00,,,
19731,Chennai,Zone 05 GCC,0.4,2023-10-29T00:00:00,,,
19759,Chennai,Zone 05 GCC,8,2023-10-30T00:00:00,,,
19819,Chennai,Zone 05 GCC,2.8,2023-10-31T00:00:00,,,
19870,Chennai,Zone 05 GCC,0.2,2023-01-11T00:00:00,,,
19887,Chennai,Zone 05 GCC,1.6,2023-02-11T00:00:00,,,
19918,Chennai,Zone 05 GCC,13.2,2023-03-11T00:00:00,,,
19984,Chennai,Zone 05 GCC,28,2023-04-11T00:00:00,,,
20033,Chennai,Zone 05 GCC,1.2,2023-05-11T00:00:00,,,
20074,Chennai,Zone 05 GCC,0.2,2023-06-11T00:00:00,,,
20096,Chennai,Zone 05 GCC,5,2023-07-11T00:00:00,,,
20168,Chennai,Zone 05 GCC,1.8,2023-08-11T00:00:00,,,
20203,Chennai,Zone 05 GCC,0.2,2023-09-11T00:00:00,,,
20252,Chennai,Zone 05 GCC,10.2,2023-10-11T00:00:00,,,
20294,Chennai,Zone 05 GCC,16,2023-11-14T00:00:00,,,
20378,Chennai,Zone 05 GCC,23,2023-11-15T00:00:00,,,
