_id,District,Station,Rainfall,Date,,Lable,Dam
14110,Chennai,Zone 15 Sholinganallur,55.8,2021-08-11T00:00:00,,,
14129,Chennai,Zone 15 Sholinganallur,27.6,2021-09-11T00:00:00,,,
14267,Chennai,Zone 15 Sholinganallur,4.8,2021-11-20T00:00:00,,,
14988,Chennai,Zone 15 Sholinganallur,26.7,2022-01-11T00:00:00,,,
15027,Chennai,Zone 15 Sholinganallur,43.2,2022-03-11T00:00:00,,,
15121,Chennai,Zone 15 Sholinganallur,30.9,2022-04-11T00:00:00,,,
15138,Chennai,Zone 15 Sholinganallur,12.6,2022-05-11T00:00:00,,,
15206,Chennai,Zone 15 Sholinganallur,3.3,2022-06-11T00:00:00,,,
15237,Chennai,Zone 15 Sholinganallur,3.9,2022-07-11T00:00:00,,,
15282,Chennai,Zone 15 Sholinganallur,14.1,2022-08-11T00:00:00,,,
15324,Chennai,Zone 15 Sholinganallur,14.4,2022-09-11T00:00:00,,,
15352,Chennai,Zone 15 Sholinganallur,11.7,2022-10-11T00:00:00,,,
15418,Chennai,Zone 15 Sholinganallur,47.7,2022-11-11T00:00:00,,,
15454,Chennai,Zone 15 Sholinganallur,63.6,2022-12-11T00:00:00,,,
15532,Chennai,Zone 15 Sholinganallur,27.6,2022-11-13T00:00:00,,,
15569,Chennai,Zone 15 Sholinganallur,18,2022-11-14T00:00:00,,,
15620,Chennai,Zone 15 Sholinganallur,26.4,2022-11-15T00:00:00,,,
15653,Chennai,Zone 15 Sholinganallur,17.1,2022-11-16T00:00:00,,,
15692,Chennai,Zone 15 Sholinganallur,4.8,2022-11-22T00:00:00,,,
15781,Chennai,Zone 15 Sholinganallur,0.3,2022-11-23T00:00:00,,,
15795,Chennai,Zone 15 Sholinganallur,0.9,2022-11-24T00:00:00,,,
15819,Chennai,Zone 15 Sholinganallur,0.9,2022-11-25T00:00:00,,,
15856,Chennai,Zone 15 Sholinganallur,10.8,2022-01-12T00:00:00,,,
15923,Chennai,Zone 15 Sholinganallur,3,2022-04-12T00:00:00,,,
15984,Chennai,Zone 15 Sholinganallur,1.8,2022-09-12T00:00:00,,,
16046,Chennai,Zone 15 Sholinganallur,90.3,2022-10-12T00:00:00,,,
16080,Chennai,Zone 15 Sholinganallur,9.9,2022-11-12T00:00:00,,,
16144,Chennai,Zone 15 Sholinganallur,9.3,2022-12-12T00:00:00,,,
16166,Chennai,Zone 15 Sholinganallur,36,2022-12-13T00:00:00,,,
16235,Chennai,Zone 15 Sholinganallur,25.8,2022-12-25T00:00:00,,,
16327,Chennai,Zone 15 Sholinganallur,1.2,2022-12-26T00:00:00,,,
16371,Chennai,Zone 15 Sholinganallur,0.9,2023-07-01T00:00:00,,,
16403,Chennai,Zone 15 Sholinganallur,0.3,2023-08-01T00:00:00,,,
16449,Chennai,Zone 15 Sholinganallur,0.3,2023-01-31T00:00:00,,,
16454,Chennai,Zone 15 Sholinganallur,1.5,2023-02-02T00:00:00,,,
16470,Chennai,Zone 15 Sholinganallur,0.6,2023-03-02T00:00:00,,,
16496,Chennai,Zone 15 Sholinganallur,44.1,2023-03-18T00:00:00,,,
16560,Chennai,Zone 15 Sholinganallur,0.3,2023-03-19T00:00:00,,,
16582,Chennai,Zone 15 Sholinganallur,12.3,2023-03-20T00:00:00,,,
16626,Chennai,Zone 15 Sholinganallur,0.3,2023-03-21T00:00:00,,,
16652,Chennai,Zone 15 Sholinganallur,0.6,2023-03-24T00:00:00,,,
16693,Chennai,Zone 15 Sholinganallur,0.3,2023-04-23T00:00:00,,,
16702,Chennai,Zone 15 Sholinganallur,1.2,2023-04-24T00:00:00,,,
16774,Chennai,Zone 15 Sholinganallur,49.5,2023-02-05T00:00:00,,,
16844,Chennai,Zone 15 Sholinganallur,0.3,2023-03-05T00:00:00,,,
16870,Chennai,Zone 15 Sholinganallur,0.3,2023-06-05T00:00:00,,,
16910,Chennai,Zone 15 Sholinganallur,0.3,2023-06-06T00:00:00,,,
16963,Chennai,Zone 15 Sholinganallur,1.5,2023-11-06T00:00:00,,,
16992,Chennai,Zone 15 Sholinganallur,3.6,2023-12-06T00:00:00,,,
17038,Chennai,Zone 15 Sholinganallur,0.3,2023-06-13T00:00:00,,,
17042,Chennai,Zone 15 Sholinganallur,5.4,2023-06-14T00:00:00,,,
17063,Chennai,Zone 15 Sholinganallur,2.7,2023-06-17T00:00:00,,,
17098,Chennai,Zone 15 Sholinganallur,70.2,2023-06-19T00:00:00,,,
17153,Chennai,Zone 15 Sholinganallur,48.9,2023-06-20T00:00:00,,,
17204,Chennai,Zone 15 Sholinganallur,5.7,2023-06-21T00:00:00,,,
17247,Chennai,Zone 15 Sholinganallur,4.5,2023-06-22T00:00:00,,,
17382,Chennai,Zone 15 Sholinganallur,62.7,2023-06-30T00:00:00,,,
17427,Chennai,Zone 15 Sholinganallur,5.7,2023-03-07T00:00:00,,,
17501,Chennai,Zone 15 Sholinganallur,2.4,2023-09-07T00:00:00,,,
17511,Chennai,Zone 15 Sholinganallur,30.3,2023-10-07T00:00:00,,,
17543,Chennai,Zone 15 Sholinganallur,9,2023-11-07T00:00:00,,,
17556,Chennai,Zone 15 Sholinganallur,64.8,2023-07-13T00:00:00,,,
17654,Chennai,Zone 15 Sholinganallur,0.6,2023-07-14T00:00:00,,,
17692,Chennai,Zone 15 Sholinganallur,2.1,2023-07-20T00:00:00,,,
17714,Chennai,Zone 15 Sholinganallur,6,2023-07-22T00:00:00,,,
17752,Chennai,Zone 15 Sholinganallur,0.6,2023-07-23T00:00:00,,,
17784,Chennai,Zone 15 Sholinganallur,0.9,2023-07-24T00:00:00,,,
