_id,District,Station,Rainfall,Date,,Lable,Dam
14097,Chennai,Zone 14 Perungudi,98,2021-08-11T00:00:00,,,
14137,Chennai,Zone 14 Perungudi,21.6,2021-09-11T00:00:00,,,
14238,Chennai,Zone 14 Perungudi,22,2021-11-20T00:00:00,,,
14979,Chennai,Zone 14 Perungudi,43.2,2022-01-11T00:00:00,,,
15031,Chennai,Zone 14 Perungudi,31.5,2022-03-11T00:00:00,,,
15119,Chennai,Zone 14 Perungudi,32.1,2022-04-11T00:00:00,,,
15164,Chennai,Zone 14 Perungudi,2.7,2022-05-11T00:00:00,,,
15213,Chennai,Zone 14 Perungudi,2.7,2022-06-11T00:00:00,,,
15241,Chennai,Zone 14 Perungudi,1.2,2022-07-11T00:00:00,,,
15285,Chennai,Zone 14 Perungudi,12.6,2022-08-11T00:00:00,,,
15337,Chennai,Zone 14 Perungudi,6.6,2022-09-11T00:00:00,,,
15381,Chennai,Zone 14 Perungudi,0.3,2022-10-11T00:00:00,,,
15408,Chennai,Zone 14 Perungudi,57,2022-11-11T00:00:00,,,
15469,Chennai,Zone 14 Perungudi,47.7,2022-12-11T00:00:00,,,
15496,Chennai,Zone 14 Perungudi,59.7,2022-11-13T00:00:00,,,
15567,Chennai,Zone 14 Perungudi,18.9,2022-11-14T00:00:00,,,
15637,Chennai,Zone 14 Perungudi,13.8,2022-11-15T00:00:00,,,
15679,Chennai,Zone 14 Perungudi,2.4,2022-11-19T00:00:00,,,
15698,Chennai,Zone 14 Perungudi,2.7,2022-11-22T00:00:00,,,
15775,Chennai,Zone 14 Perungudi,0.6,2022-11-23T00:00:00,,,
15783,Chennai,Zone 14 Perungudi,5.1,2022-11-24T00:00:00,,,
15822,Chennai,Zone 14 Perungudi,0.6,2022-11-25T00:00:00,,,
15857,Chennai,Zone 14 Perungudi,10.2,2022-01-12T00:00:00,,,
15917,Chennai,Zone 14 Perungudi,5.1,2022-04-12T00:00:00,,,
16010,Chennai,Zone 14 Perungudi,0.3,2022-09-12T00:00:00,,,
16022,Chennai,Zone 14 Perungudi,116.1,2022-10-12T00:00:00,,,
16068,Chennai,Zone 14 Perungudi,13.8,2022-11-12T00:00:00,,,
16151,Chennai,Zone 14 Perungudi,6.3,2022-12-12T00:00:00,,,
16171,Chennai,Zone 14 Perungudi,31.8,2022-12-13T00:00:00,,,
16218,Chennai,Zone 14 Perungudi,0.3,2022-12-14T00:00:00,,,
16255,Chennai,Zone 14 Perungudi,15.9,2022-12-25T00:00:00,,,
