_id,District,Station,Rainfall,Date,,Lable,Dam
14111,Chennai,Zone 07 Ambattur,45.6,2021-08-11T00:00:00,,,
14152,Chennai,Zone 07 Ambattur,5.4,2021-09-11T00:00:00,,,
14235,Chennai,Zone 07 Ambattur,28.2,2021-11-20T00:00:00,,,
14972,Chennai,Zone 07 Ambattur,54,2022-01-11T00:00:00,,,
15072,Chennai,Zone 07 Ambattur,3.9,2022-03-11T00:00:00,,,
15103,Chennai,Zone 07 Ambattur,53.4,2022-04-11T00:00:00,,,
15158,Chennai,Zone 07 Ambattur,4.8,2022-05-11T00:00:00,,,
15198,Chennai,Zone 07 Ambattur,5.4,2022-06-11T00:00:00,,,
15329,Chennai,Zone 07 Ambattur,9.9,2022-09-11T00:00:00,,,
15411,Chennai,Zone 07 Ambattur,56.4,2022-11-11T00:00:00,,,
15459,Chennai,Zone 07 Ambattur,56.4,2022-12-11T00:00:00,,,
15530,Chennai,Zone 07 Ambattur,28.2,2022-11-13T00:00:00,,,
15570,Chennai,Zone 07 Ambattur,17.7,2022-11-14T00:00:00,,,
15648,Chennai,Zone 07 Ambattur,5.1,2022-11-15T00:00:00,,,
15761,Chennai,Zone 07 Ambattur,2.1,2022-11-23T00:00:00,,,
15897,Chennai,Zone 07 Ambattur,0.6,2022-01-12T00:00:00,,,
15944,Chennai,Zone 07 Ambattur,0.6,2022-04-12T00:00:00,,,
16001,Chennai,Zone 07 Ambattur,0.6,2022-09-12T00:00:00,,,
16029,Chennai,Zone 07 Ambattur,103.8,2022-10-12T00:00:00,,,
16075,Chennai,Zone 07 Ambattur,12,2022-11-12T00:00:00,,,
16137,Chennai,Zone 07 Ambattur,13.5,2022-12-12T00:00:00,,,
16189,Chennai,Zone 07 Ambattur,26.7,2022-12-13T00:00:00,,,
16265,Chennai,Zone 07 Ambattur,8.7,2022-12-25T00:00:00,,,
16301,Chennai,Zone 07 Ambattur,9.6,2022-12-26T00:00:00,,,
16837,Chennai,Zone 07 Ambattur,1.2,2023-03-05T00:00:00,,,
16863,Chennai,Zone 07 Ambattur,2.1,2023-06-05T00:00:00,,,
16877,Chennai,Zone 07 Ambattur,4.5,2023-05-26T00:00:00,,,
16901,Chennai,Zone 07 Ambattur,2.1,2023-06-06T00:00:00,,,
16943,Chennai,Zone 07 Ambattur,2.1,2023-10-06T00:00:00,,,
16967,Chennai,Zone 07 Ambattur,0.3,2023-11-06T00:00:00,,,
16985,Chennai,Zone 07 Ambattur,8.4,2023-12-06T00:00:00,,,
17105,Chennai,Zone 07 Ambattur,57.9,2023-06-19T00:00:00,,,
17159,Chennai,Zone 07 Ambattur,39.9,2023-06-20T00:00:00,,,
17199,Chennai,Zone 07 Ambattur,7.2,2023-06-21T00:00:00,,,
17287,Chennai,Zone 07 Ambattur,21,2023-06-23T00:00:00,,,
17317,Chennai,Zone 07 Ambattur,15.3,2023-06-24T00:00:00,,,
17356,Chennai,Zone 07 Ambattur,0.3,2023-06-25T00:00:00,,,
17438,Chennai,Zone 07 Ambattur,2.7,2023-03-07T00:00:00,,,
17531,Chennai,Zone 07 Ambattur,8.1,2023-10-07T00:00:00,,,
17583,Chennai,Zone 07 Ambattur,6.6,2023-07-13T00:00:00,,,
17622,Chennai,Zone 07 Ambattur,4.8,2023-07-14T00:00:00,,,
17671,Chennai,Zone 07 Ambattur,4.2,2023-07-15T00:00:00,,,
17706,Chennai,Zone 07 Ambattur,0.3,2023-07-20T00:00:00,,,
17727,Chennai,Zone 07 Ambattur,9.6,2023-07-23T00:00:00,,,
17791,Chennai,Zone 07 Ambattur,0.6,2023-07-24T00:00:00,,,
17844,Chennai,Zone 07 Ambattur,7.5,2023-07-25T00:00:00,,,
17875,Chennai,Zone 07 Ambattur,4.2,2023-07-26T00:00:00,,,
17929,Chennai,Zone 07 Ambattur,0.3,2023-07-27T00:00:00,,,
17934,Chennai,Zone 07 Ambattur,0.3,2023-07-28T00:00:00,,,
17949,Chennai,Zone 07 Ambattur,0.3,2023-07-31T00:00:00,,,
17962,Chennai,Zone 07 Ambattur,0.3,2023-04-08T00:00:00,,,
17986,Chennai,Zone 07 Ambattur,7.2,2023-10-08T00:00:00,,,
18012,Chennai,Zone 07 Ambattur,6.3,2023-11-08T00:00:00,,,
18045,Chennai,Zone 07 Ambattur,0.9,2023-08-13T00:00:00,,,
18059,Chennai,Zone 07 Ambattur,99.3,2023-08-14T00:00:00,,,
18119,Chennai,Zone 07 Ambattur,13.8,2023-08-15T00:00:00,,,
