_id,District,Station,Rainfall,Date,,Lable,Dam
14092,Chennai,Zone 12 Alandhur,105.6,2021-08-11T00:00:00,,,
14135,Chennai,Zone 12 Alandhur,22.2,2021-09-11T00:00:00,,,
14259,Chennai,Zone 12 Alandhur,8.6,2021-11-20T00:00:00,,,
14968,Chennai,Zone 12 Alandhur,66,2022-01-11T00:00:00,,,
15038,Chennai,Zone 12 Alandhur,20.1,2022-03-11T00:00:00,,,
15131,Chennai,Zone 12 Alandhur,14.1,2022-04-11T00:00:00,,,
15177,Chennai,Zone 12 Alandhur,1.5,2022-05-11T00:00:00,,,
15209,Chennai,Zone 12 Alandhur,3,2022-06-11T00:00:00,,,
15279,Chennai,Zone 12 Alandhur,14.7,2022-08-11T00:00:00,,,
15349,Chennai,Zone 12 Alandhur,0.9,2022-09-11T00:00:00,,,
15412,Chennai,Zone 12 Alandhur,54.6,2022-11-11T00:00:00,,,
15461,Chennai,Zone 12 Alandhur,54,2022-12-11T00:00:00,,,
15507,Chennai,Zone 12 Alandhur,41.7,2022-11-13T00:00:00,,,
15592,Chennai,Zone 12 Alandhur,0.6,2022-11-14T00:00:00,,,
15635,Chennai,Zone 12 Alandhur,14.1,2022-11-15T00:00:00,,,
15660,Chennai,Zone 12 Alandhur,1.2,2022-11-16T00:00:00,,,
15681,Chennai,Zone 12 Alandhur,0.3,2022-11-19T00:00:00,,,
15718,Chennai,Zone 12 Alandhur,0.9,2022-11-22T00:00:00,,,
15772,Chennai,Zone 12 Alandhur,0.6,2022-11-23T00:00:00,,,
15873,Chennai,Zone 12 Alandhur,3.3,2022-01-12T00:00:00,,,
15954,Chennai,Zone 12 Alandhur,0.3,2022-04-12T00:00:00,,,
16003,Chennai,Zone 12 Alandhur,0.6,2022-09-12T00:00:00,,,
16032,Chennai,Zone 12 Alandhur,103.2,2022-10-12T00:00:00,,,
16088,Chennai,Zone 12 Alandhur,8.7,2022-11-12T00:00:00,,,
16126,Chennai,Zone 12 Alandhur,18.9,2022-12-12T00:00:00,,,
16175,Chennai,Zone 12 Alandhur,30.9,2022-12-13T00:00:00,,,
