_id,District,Station,Rainfall,Date,,Lable,Dam
14084,Chennai,Zone 08 Anna Nagar,133.4,2021-08-11T00:00:00,,,
14133,Chennai,Zone 08 Anna Nagar,25.2,2021-09-11T00:00:00,,,
14251,Chennai,Zone 08 Anna Nagar,12.2,2021-11-20T00:00:00,,,
14483,Chennai,Zone 08 Anna Nagar,1.6,2022-10-05T00:00:00,,,
14962,Chennai,Zone 08 Anna Nagar,78.6,2022-01-11T00:00:00,,,
15053,Chennai,Zone 08 Anna Nagar,10.2,2022-03-11T00:00:00,,,
15087,Chennai,Zone 08 Anna Nagar,81.6,2022-04-11T00:00:00,,,
15147,Chennai,Zone 08 Anna Nagar,6.9,2022-05-11T00:00:00,,,
15202,Chennai,Zone 08 Anna Nagar,4.2,2022-06-11T00:00:00,,,
15245,Chennai,Zone 08 Anna Nagar,0.3,2022-07-11T00:00:00,,,
15253,Chennai,Zone 08 Anna Nagar,40.8,2022-08-11T00:00:00,,,
15319,Chennai,Zone 08 Anna Nagar,19.5,2022-09-11T00:00:00,,,
15385,Chennai,Zone 08 Anna Nagar,86.1,2022-11-11T00:00:00,,,
15441,Chennai,Zone 08 Anna Nagar,86.4,2022-12-11T00:00:00,,,
15514,Chennai,Zone 08 Anna Nagar,36.6,2022-11-13T00:00:00,,,
15554,Chennai,Zone 08 Anna Nagar,26.1,2022-11-14T00:00:00,,,
15607,Chennai,Zone 08 Anna Nagar,43.2,2022-11-15T00:00:00,,,
15667,Chennai,Zone 08 Anna Nagar,0.6,2022-11-16T00:00:00,,,
15725,Chennai,Zone 08 Anna Nagar,0.6,2022-11-22T00:00:00,,,
15762,Chennai,Zone 08 Anna Nagar,2.1,2022-11-23T00:00:00,,,
15871,Chennai,Zone 08 Anna Nagar,3.6,2022-01-12T00:00:00,,,
15945,Chennai,Zone 08 Anna Nagar,0.6,2022-04-12T00:00:00,,,
15982,Chennai,Zone 08 Anna Nagar,1.8,2022-09-12T00:00:00,,,
16025,Chennai,Zone 08 Anna Nagar,111,2022-10-12T00:00:00,,,
16073,Chennai,Zone 08 Anna Nagar,12.3,2022-11-12T00:00:00,,,
16133,Chennai,Zone 08 Anna Nagar,14.4,2022-12-12T00:00:00,,,
16202,Chennai,Zone 08 Anna Nagar,21.3,2022-12-13T00:00:00,,,
16217,Chennai,Zone 08 Anna Nagar,0.3,2022-12-14T00:00:00,,,
16231,Chennai,Zone 08 Anna Nagar,30,2022-12-25T00:00:00,,,
16313,Chennai,Zone 08 Anna Nagar,6.3,2022-12-26T00:00:00,,,
16338,Chennai,Zone 08 Anna Nagar,0.9,2022-12-27T00:00:00,,,
16366,Chennai,Zone 08 Anna Nagar,0.9,2023-06-01T00:00:00,,,
16370,Chennai,Zone 08 Anna Nagar,1.5,2023-07-01T00:00:00,,,
16382,Chennai,Zone 08 Anna Nagar,2.1,2023-08-01T00:00:00,,,
16410,Chennai,Zone 08 Anna Nagar,4.2,2023-01-21T00:00:00,,,
16438,Chennai,Zone 08 Anna Nagar,1.2,2023-01-31T00:00:00,,,
16481,Chennai,Zone 08 Anna Nagar,3.9,2023-03-17T00:00:00,,,
16498,Chennai,Zone 08 Anna Nagar,42,2023-03-18T00:00:00,,,
16524,Chennai,Zone 08 Anna Nagar,33,2023-03-19T00:00:00,,,
16576,Chennai,Zone 08 Anna Nagar,15.9,2023-03-20T00:00:00,,,
16617,Chennai,Zone 08 Anna Nagar,1.8,2023-03-21T00:00:00,,,
16655,Chennai,Zone 08 Anna Nagar,0.3,2023-03-24T00:00:00,,,
16670,Chennai,Zone 08 Anna Nagar,2.1,2023-04-23T00:00:00,,,
16770,Chennai,Zone 08 Anna Nagar,52.8,2023-02-05T00:00:00,,,
16830,Chennai,Zone 08 Anna Nagar,2.1,2023-03-05T00:00:00,,,
16908,Chennai,Zone 08 Anna Nagar,0.6,2023-06-06T00:00:00,,,
16914,Chennai,Zone 08 Anna Nagar,12.6,2023-07-06T00:00:00,,,
16986,Chennai,Zone 08 Anna Nagar,8.1,2023-12-06T00:00:00,,,
17087,Chennai,Zone 08 Anna Nagar,101.4,2023-06-19T00:00:00,,,
17163,Chennai,Zone 08 Anna Nagar,38.7,2023-06-20T00:00:00,,,
17225,Chennai,Zone 08 Anna Nagar,2.4,2023-06-21T00:00:00,,,
17250,Chennai,Zone 08 Anna Nagar,2.4,2023-06-22T00:00:00,,,
17266,Chennai,Zone 08 Anna Nagar,54,2023-06-23T00:00:00,,,
17331,Chennai,Zone 08 Anna Nagar,7.5,2023-06-24T00:00:00,,,
17451,Chennai,Zone 08 Anna Nagar,1.5,2023-03-07T00:00:00,,,
17539,Chennai,Zone 08 Anna Nagar,0.6,2023-10-07T00:00:00,,,
17573,Chennai,Zone 08 Anna Nagar,9.9,2023-07-13T00:00:00,,,
17625,Chennai,Zone 08 Anna Nagar,4.5,2023-07-14T00:00:00,,,
17672,Chennai,Zone 08 Anna Nagar,4.2,2023-07-15T00:00:00,,,
17707,Chennai,Zone 08 Anna Nagar,0.3,2023-07-20T00:00:00,,,
17726,Chennai,Zone 08 Anna Nagar,10.2,2023-07-23T00:00:00,,,
17792,Chennai,Zone 08 Anna Nagar,0.6,2023-07-24T00:00:00,,,
17838,Chennai,Zone 08 Anna Nagar,10.8,2023-07-25T00:00:00,,,
17864,Chennai,Zone 08 Anna Nagar,7.8,2023-07-26T00:00:00,,,
17930,Chennai,Zone 08 Anna Nagar,0.3,2023-07-27T00:00:00,,,
17935,Chennai,Zone 08 Anna Nagar,0.3,2023-07-28T00:00:00,,,
18010,Chennai,Zone 08 Anna Nagar,7.2,2023-11-08T00:00:00,,,
18036,Chennai,Zone 08 Anna Nagar,3.3,2023-08-13T00:00:00,,,
18079,Chennai,Zone 08 Anna Nagar,67.2,2023-08-14T00:00:00,,,
18136,Chennai,Zone 08 Anna Nagar,5.1,2023-08-15T00:00:00,,,
18168,Chennai,Zone 08 Anna Nagar,9.6,2023-08-17T00:00:00,,,
18205,Chennai,Zone 08 Anna Nagar,29.1,2023-08-18T00:00:00,,,
18240,Chennai,Zone 08 Anna Nagar,0.3,2023-08-19T00:00:00,,,
18253,Chennai,Zone 08 Anna Nagar,13.8,2023-08-20T00:00:00,,,
18321,Chennai,Zone 08 Anna Nagar,7.2,2023-08-23T00:00:00,,,
18362,Chennai,Zone 08 Anna Nagar,49.5,2023-08-24T00:00:00,,,
18406,Chennai,Zone 08 Anna Nagar,37.5,2023-08-27T00:00:00,,,
18447,Chennai,Zone 08 Anna Nagar,37.5,2023-08-28T00:00:00,,,
18471,Chennai,Zone 08 Anna Nagar,63.3,2023-08-29T00:00:00,,,
18547,Chennai,Zone 08 Anna Nagar,0.3,2023-08-31T00:00:00,,,
18653,Chennai,Zone 08 Anna Nagar,0.3,2023-07-09T00:00:00,,,
18678,Chennai,Zone 08 Anna Nagar,38.4,2023-08-09T00:00:00,,,
18734,Chennai,Zone 08 Anna Nagar,0.3,2023-10-09T00:00:00,,,
18750,Chennai,Zone 08 Anna Nagar,8.7,2023-09-14T00:00:00,,,
18810,Chennai,Zone 08 Anna Nagar,0.9,2023-09-15T00:00:00,,,
18847,Chennai,Zone 08 Anna Nagar,54.3,2023-09-17T00:00:00,,,
18910,Chennai,Zone 08 Anna Nagar,0.6,2023-09-18T00:00:00,,,
18935,Chennai,Zone 08 Anna Nagar,18,2023-09-19T00:00:00,,,
18972,Chennai,Zone 08 Anna Nagar,1.2,2023-09-20T00:00:00,,,
19057,Chennai,Zone 08 Anna Nagar,0.9,2023-09-24T00:00:00,,,
19063,Chennai,Zone 08 Anna Nagar,39,2023-09-25T00:00:00,,,
19148,Chennai,Zone 08 Anna Nagar,3.3,2023-09-27T00:00:00,,,
19174,Chennai,Zone 08 Anna Nagar,40.5,2023-09-28T00:00:00,,,
19259,Chennai,Zone 08 Anna Nagar,16.5,2023-09-30T00:00:00,,,
19303,Chennai,Zone 08 Anna Nagar,5.7,2023-01-10T00:00:00,,,
19344,Chennai,Zone 08 Anna Nagar,21.6,2023-05-10T00:00:00,,,
19421,Chennai,Zone 08 Anna Nagar,2.4,2023-07-10T00:00:00,,,
19446,Chennai,Zone 08 Anna Nagar,1.2,2023-08-10T00:00:00,,,
19493,Chennai,Zone 08 Anna Nagar,2.1,2023-10-14T00:00:00,,,
19548,Chennai,Zone 08 Anna Nagar,3.6,2023-10-15T00:00:00,,,
19593,Chennai,Zone 08 Anna Nagar,34.5,2023-10-21T00:00:00,,,
19654,Chennai,Zone 08 Anna Nagar,3.6,2023-10-22T00:00:00,,,
19673,Chennai,Zone 08 Anna Nagar,0.3,2023-10-23T00:00:00,,,
19677,Chennai,Zone 08 Anna Nagar,20.7,2023-10-28T00:00:00,,,
19716,Chennai,Zone 08 Anna Nagar,3.6,2023-10-29T00:00:00,,,
19745,Chennai,Zone 08 Anna Nagar,22.8,2023-10-30T00:00:00,,,
19825,Chennai,Zone 08 Anna Nagar,0.3,2023-10-31T00:00:00,,,
19839,Chennai,Zone 08 Anna Nagar,10.2,2023-01-11T00:00:00,,,
19907,Chennai,Zone 08 Anna Nagar,27.9,2023-03-11T00:00:00,,,
19965,Chennai,Zone 08 Anna Nagar,46.8,2023-04-11T00:00:00,,,
20030,Chennai,Zone 08 Anna Nagar,2.1,2023-05-11T00:00:00,,,
20067,Chennai,Zone 08 Anna Nagar,0.9,2023-06-11T00:00:00,,,
20104,Chennai,Zone 08 Anna Nagar,2.7,2023-07-11T00:00:00,,,
20150,Chennai,Zone 08 Anna Nagar,5.7,2023-08-11T00:00:00,,,
20240,Chennai,Zone 08 Anna Nagar,15.6,2023-10-11T00:00:00,,,
20295,Chennai,Zone 08 Anna Nagar,15,2023-11-14T00:00:00,,,
20334,Chennai,Zone 08 Anna Nagar,71.1,2023-11-15T00:00:00,,,
20407,Chennai,Zone 08 Anna Nagar,12.9,2023-11-16T00:00:00,,,
20440,Chennai,Zone 08 Anna Nagar,0.3,2023-11-17T00:00:00,,,
20460,Chennai,Zone 08 Anna Nagar,5.7,2023-11-20T00:00:00,,,
20510,Chennai,Zone 08 Anna Nagar,56.1,2023-11-21T00:00:00,,,
20569,Chennai,Zone 08 Anna Nagar,37.8,2023-11-22T00:00:00,,,
20619,Chennai,Zone 08 Anna Nagar,23.7,2023-11-23T00:00:00,,,
20673,Chennai,Zone 08 Anna Nagar,5.1,2023-11-24T00:00:00,,,
20715,Chennai,Zone 08 Anna Nagar,49.2,2023-11-25T00:00:00,,,
20764,Chennai,Zone 08 Anna Nagar,6.6,2023-11-26T00:00:00,,,
20836,Chennai,Zone 08 Anna Nagar,25.8,2023-11-27T00:00:00,,,
20884,Chennai,Zone 08 Anna Nagar,17.7,2023-11-28T00:00:00,,,
20917,Chennai,Zone 08 Anna Nagar,59.4,2023-11-29T00:00:00,,,
20996,Chennai,Zone 08 Anna Nagar,93.6,2023-11-30T00:00:00,,,
