_id,District,Station,Rainfall,Date,,Lable,Dam
14099,Chennai,Zone 11 U32 Maduravoyal,89.8,2021-08-11T00:00:00,,,
14148,Chennai,Zone 11 U32 Maduravoyal,15,2021-09-11T00:00:00,,,
14252,Chennai,Zone 11 U32 Maduravoyal,12.2,2021-11-20T00:00:00,,,
14965,Chennai,Zone 11 U32 Maduravoyal,69.3,2022-01-11T00:00:00,,,
15050,Chennai,Zone 11 U32 Maduravoyal,10.8,2022-03-11T00:00:00,,,
15115,Chennai,Zone 11 U32 Maduravoyal,40.5,2022-04-11T00:00:00,,,
15171,Chennai,Zone 11 U32 Maduravoyal,1.8,2022-05-11T00:00:00,,,
15246,Chennai,Zone 11 U32 Maduravoyal,0.3,2022-07-11T00:00:00,,,
15291,Chennai,Zone 11 U32 Maduravoyal,7.5,2022-08-11T00:00:00,,,
15304,Chennai,Zone 11 U32 Maduravoyal,38.7,2022-09-11T00:00:00,,,
15379,Chennai,Zone 11 U32 Maduravoyal,0.3,2022-10-11T00:00:00,,,
15393,Chennai,Zone 11 U32 Maduravoyal,75,2022-11-11T00:00:00,,,
15447,Chennai,Zone 11 U32 Maduravoyal,78.9,2022-12-11T00:00:00,,,
15494,Chennai,Zone 11 U32 Maduravoyal,64.5,2022-11-13T00:00:00,,,
15547,Chennai,Zone 11 U32 Maduravoyal,42.6,2022-11-14T00:00:00,,,
15618,Chennai,Zone 11 U32 Maduravoyal,28.2,2022-11-15T00:00:00,,,
15671,Chennai,Zone 11 U32 Maduravoyal,0.3,2022-11-16T00:00:00,,,
15771,Chennai,Zone 11 U32 Maduravoyal,0.6,2022-11-23T00:00:00,,,
15821,Chennai,Zone 11 U32 Maduravoyal,0.6,2022-11-25T00:00:00,,,
15834,Chennai,Zone 11 U32 Maduravoyal,1.5,2022-11-26T00:00:00,,,
15847,Chennai,Zone 11 U32 Maduravoyal,1.2,2022-11-28T00:00:00,,,
15872,Chennai,Zone 11 U32 Maduravoyal,3.3,2022-01-12T00:00:00,,,
15916,Chennai,Zone 11 U32 Maduravoyal,9.6,2022-04-12T00:00:00,,,
